0RPM	0RPM	0RPM	100RPM	100RPM	100RPM	400RPM	400RPM	400RPM	900RPM	900RPM	900RPM	1600RPM	1600RPM	1600RPM	2500RPM	2500RPM	2500RPM
0.0878906	-8.78906E-5	6.14624E-7	0.0878906	-4.07684E-4	9.82971E-5	0.0878906	-4.27002E-4	1.00922E-4	0.0878906	-6.01196E-4	1.34766E-4	0.0878906	-8.0719E-4	1.76605E-4	0.0878906	-8.90503E-4	1.88721E-4
0.090332	-8.74939E-5	3.17688E-7	0.090332	-4.06799E-4	9.74121E-5	0.090332	-4.25568E-4	9.95178E-5	0.090332	-5.9906E-4	1.35468E-4	0.090332	-8.02002E-4	1.74713E-4	0.090332	-8.87451E-4	1.95068E-4
0.0927734	-8.66089E-5	6.25E-7	0.0927734	-4.04938E-4	9.74426E-5	0.0927734	-4.23279E-4	9.94568E-5	0.0927734	-5.96008E-4	1.36261E-4	0.0927734	-7.95898E-4	1.73553E-4	0.0927734	-8.84094E-4	1.94458E-4
0.0952148	-8.61816E-5	3.15552E-7	0.0952148	-4.03503E-4	9.64355E-5	0.0952148	-4.21692E-4	9.93958E-5	0.0952148	-5.93872E-4	1.3681E-4	0.0952148	-7.89795E-4	1.71356E-4	0.0952148	-8.77075E-4	1.88751E-4
0.0976563	-8.52051E-5	6.13403E-7	0.0976563	-4.01276E-4	9.58862E-5	0.0976563	-4.19464E-4	1.00098E-4	0.0976563	-5.90515E-4	1.35742E-4	0.0976563	-7.83997E-4	1.71356E-4	0.0976563	-8.69141E-4	1.86981E-4
0.100098	-8.47168E-5	3.55225E-7	0.100098	-3.99658E-4	9.55811E-5	0.100098	-4.17633E-4	9.93347E-5	0.100098	-5.87158E-4	1.33514E-4	0.100098	-7.78503E-4	1.70135E-4	0.100098	-8.62732E-4	1.85791E-4
0.102539	-8.36487E-5	5.65491E-7	0.102539	-3.97614E-4	9.62219E-5	0.102539	-4.15649E-4	1.00159E-4	0.102539	-5.83496E-4	1.3327E-4	0.102539	-7.72095E-4	1.69434E-4	0.102539	-8.53882E-4	1.8573E-4
0.10498	-8.30383E-5	4.3396E-7	0.10498	-3.96057E-4	9.69849E-5	0.10498	-4.1333E-4	9.95178E-5	0.10498	-5.78918E-4	1.30951E-4	0.10498	-7.6355E-4	1.64398E-4	0.10498	-8.45032E-4	1.80237E-4
0.107422	-8.19397E-5	4.90112E-7	0.107422	-3.94531E-4	9.83276E-5	0.107422	-4.11194E-4	9.90295E-5	0.107422	-5.74036E-4	1.29333E-4	0.107422	-7.57141E-4	1.64795E-4	0.107422	-8.36792E-4	1.82159E-4
0.109863	-8.10852E-5	5.01709E-7	0.109863	-3.92395E-4	9.79004E-5	0.109863	-4.08569E-4	9.91821E-5	0.109863	-5.69153E-4	1.30646E-4	0.109863	-7.51038E-4	1.67175E-4	0.109863	-8.30688E-4	1.82892E-4
0.112305	-8.00476E-5	4.40063E-7	0.112305	-3.9035E-4	9.68628E-5	0.112305	-4.06494E-4	9.8999E-5	0.112305	-5.65796E-4	1.31439E-4	0.112305	-7.44324E-4	1.6275E-4	0.112305	-8.20313E-4	1.77155E-4
0.114746	-7.8949E-5	5.75256E-7	0.114746	-3.87512E-4	9.58252E-5	0.114746	-4.03442E-4	9.92126E-5	0.114746	-5.60303E-4	1.2973E-4	0.114746	-7.3761E-4	1.64917E-4	0.114746	-8.13293E-4	1.77673E-4
0.117188	-7.79114E-5	3.78418E-7	0.117188	-3.85284E-4	9.51233E-5	0.117188	-4.01367E-4	9.85718E-5	0.117188	-5.5603E-4	1.27991E-4	0.117188	-7.30591E-4	1.6095E-4	0.117188	-8.02002E-4	1.73523E-4
0.119629	-7.65686E-5	6.18896E-7	0.119629	-3.82019E-4	9.50623E-5	0.119629	-3.97766E-4	9.85107E-5	0.119629	-5.50537E-4	1.28937E-4	0.119629	-7.22961E-4	1.61072E-4	0.119629	-7.9071E-4	1.698E-4
0.12207	-7.54395E-5	3.50037E-7	0.12207	-3.79456E-4	9.40247E-5	0.12207	-3.94989E-4	9.69543E-5	0.12207	-5.45959E-4	1.27197E-4	0.12207	-7.16248E-4	1.59973E-4	0.12207	-7.77283E-4	1.65466E-4
0.124512	-7.38831E-5	6.49719E-7	0.124512	-3.75824E-4	9.39636E-5	0.124512	-3.9151E-4	9.80225E-5	0.124512	-5.40161E-4	1.26526E-4	0.124512	-7.08618E-4	1.59119E-4	0.124512	-7.66602E-4	1.66534E-4
0.126953	-7.26318E-5	3.3847E-7	0.126953	-3.72772E-4	9.28345E-5	0.126953	-3.88367E-4	9.68628E-5	0.126953	-5.34363E-4	1.24542E-4	0.126953	-6.99768E-4	1.55518E-4	0.126953	-7.57141E-4	1.66534E-4
0.129395	-7.08923E-5	6.78406E-7	0.129395	-3.68683E-4	9.22852E-5	0.129395	-3.84583E-4	9.68628E-5	0.129395	-5.29175E-4	1.25763E-4	0.129395	-6.90918E-4	1.53259E-4	0.129395	-7.4707E-4	1.651E-4
0.131836	-6.94275E-5	3.51868E-7	0.131836	-3.6496E-4	9.10339E-5	0.131836	-3.81104E-4	9.62219E-5	0.131836	-5.23987E-4	1.25092E-4	0.131836	-6.81763E-4	1.52618E-4	0.131836	-7.39136E-4	1.64795E-4
0.134277	-6.75049E-5	6.45142E-7	0.134277	-3.60657E-4	9.06982E-5	0.134277	-3.77136E-4	9.65881E-5	0.134277	-5.18494E-4	1.24512E-4	0.134277	-6.73828E-4	1.51855E-4	0.134277	-7.28455E-4	1.62262E-4
0.136719	-6.57654E-5	4.10767E-7	0.136719	-3.56018E-4	8.8562E-5	0.136719	-3.7265E-4	9.46655E-5	0.136719	-5.13611E-4	1.25824E-4	0.136719	-6.64063E-4	1.49902E-4	0.136719	-7.19604E-4	1.60889E-4
0.13916	-6.37207E-5	5.8136E-7	0.13916	-3.51471E-4	8.81042E-5	0.13916	-3.6911E-4	9.57031E-5	0.13916	-5.08118E-4	1.2442E-4	0.13916	-6.56128E-4	1.4798E-4	0.13916	-7.09839E-4	1.60614E-4
0.141602	-6.1615E-5	5.07202E-7	0.141602	-3.46497E-4	8.74939E-5	0.141602	-3.6438E-4	9.57642E-5	0.141602	-5.01099E-4	1.21063E-4	0.141602	-6.45752E-4	1.46637E-4	0.141602	-7.03125E-4	1.61255E-4
0.144043	-5.93872E-5	5.09338E-7	0.144043	-3.41797E-4	8.72192E-5	0.144043	-3.60413E-4	9.50928E-5	0.144043	-4.94843E-4	1.19415E-4	0.144043	-6.37817E-4	1.45569E-4	0.144043	-6.91833E-4	1.55945E-4
0.146484	-5.69763E-5	5.59998E-7	0.146484	-3.36029E-4	8.60901E-5	0.146484	-3.55194E-4	9.44519E-5	0.146484	-4.87396E-4	1.19171E-4	0.146484	-6.28357E-4	1.44348E-4	0.146484	-6.82678E-4	1.54938E-4
0.148926	-5.46265E-5	4.43115E-7	0.148926	-3.31207E-4	8.53271E-5	0.148926	-3.50739E-4	9.33228E-5	0.148926	-4.81354E-4	1.17889E-4	0.148926	-6.18591E-4	1.40778E-4	0.148926	-6.70471E-4	1.49445E-4
0.151367	-5.17578E-5	6.31714E-7	0.151367	-3.25256E-4	8.56018E-5	0.151367	-3.44513E-4	9.21631E-5	0.151367	-4.73724E-4	1.17798E-4	0.151367	-6.06689E-4	1.36902E-4	0.151367	-6.60095E-4	1.47766E-4
0.153809	-4.91638E-5	4.19312E-7	0.153809	-3.20892E-4	8.62122E-5	0.153809	-3.40149E-4	9.2041E-5	0.153809	-4.66492E-4	1.15295E-4	0.153809	-5.96924E-4	1.36719E-4	0.153809	-6.48193E-4	1.44867E-4
0.15625	-4.6048E-5	6.6925E-7	0.15625	-3.15002E-4	8.72192E-5	0.15625	-3.34442E-4	9.28955E-5	0.15625	-4.59137E-4	1.15967E-4	0.15625	-5.87769E-4	1.37268E-4	0.15625	-6.37207E-4	1.43585E-4
0.158691	-4.30756E-5	3.82385E-7	0.158691	-3.10059E-4	8.6792E-5	0.158691	-3.28705E-4	9.09119E-5	0.158691	-4.51111E-4	1.12E-4	0.158691	-5.77087E-4	1.3385E-4	0.158691	-6.2561E-4	1.41144E-4
0.161133	-3.96057E-5	6.91528E-7	0.161133	-3.03986E-4	8.72498E-5	0.161133	-3.22693E-4	9.03625E-5	0.161133	-4.4223E-4	1.09924E-4	0.161133	-5.62439E-4	1.23962E-4	0.161133	-6.11877E-4	1.36475E-4
0.163574	-3.6264E-5	3.7384E-7	0.163574	-2.98065E-4	8.56323E-5	0.163574	-3.16589E-4	8.9325E-5	0.163574	-4.34357E-4	1.09955E-4	0.163574	-5.50232E-4	1.23688E-4	0.163574	-6.01196E-4	1.36963E-4
0.166016	-3.25653E-5	7.04956E-7	0.166016	-2.92114E-4	8.57849E-5	0.166016	-3.10211E-4	8.86841E-5	0.166016	-4.2688E-4	1.10474E-4	0.166016	-5.41992E-4	1.29517E-4	0.166016	-5.9021E-4	1.38092E-4
0.168457	-2.88177E-5	4.0802E-7	0.168457	-2.86224E-4	8.56628E-5	0.168457	-3.03894E-4	8.82568E-5	0.168457	-4.17786E-4	1.07727E-4	0.168457	-5.28259E-4	1.21368E-4	0.168457	-5.79834E-4	1.34827E-4
0.170898	-2.47894E-5	6.67114E-7	0.170898	-2.80243E-4	8.59985E-5	0.170898	-2.98187E-4	8.96912E-5	0.170898	-4.09821E-4	1.06567E-4	0.170898	-5.18799E-4	1.21796E-4	0.170898	-5.65186E-4	1.28479E-4
0.17334	-2.05322E-5	4.75769E-7	0.17334	-2.7359E-4	8.5022E-5	0.17334	-2.90863E-4	8.84399E-5	0.17334	-4.00513E-4	1.05499E-4	0.17334	-5.07813E-4	1.2262E-4	0.17334	-5.53894E-4	1.26801E-4
0.175781	-1.63544E-5	5.74951E-7	0.175781	-2.677E-4	8.5022E-5	0.175781	-2.84851E-4	8.74939E-5	0.175781	-3.93097E-4	1.0437E-4	0.175781	-4.98657E-4	1.21307E-4	0.175781	-5.42603E-4	1.28265E-4
0.178223	-1.15875E-5	5.50537E-7	0.178223	-2.60132E-4	8.37097E-5	0.178223	-2.76855E-4	8.60596E-5	0.178223	-3.83514E-4	1.03485E-4	0.178223	-4.87579E-4	1.18652E-4	0.178223	-5.31311E-4	1.2381E-4
0.180664	-7.10144E-6	5.34363E-7	0.180664	-2.53632E-4	8.21838E-5	0.180664	-2.70142E-4	8.40759E-5	0.180664	-3.74451E-4	9.94873E-5	0.180664	-4.77325E-4	1.15234E-4	0.180664	-5.16052E-4	1.20148E-4
0.183105	-1.94305E-6	6.18591E-7	0.183105	-2.4585E-4	8.13293E-5	0.183105	-2.62085E-4	8.36487E-5	0.183105	-3.65204E-4	1.00159E-4	0.183105	-4.65698E-4	1.1322E-4	0.183105	-5.04456E-4	1.15356E-4
0.185547	2.80609E-6	4.74854E-7	0.185547	-2.39685E-4	8.08716E-5	0.185547	-2.56073E-4	8.37708E-5	0.185547	-3.56567E-4	9.68018E-5	0.185547	-4.54559E-4	1.10046E-4	0.185547	-4.92096E-4	1.13831E-4
0.187988	8.32214E-6	6.64368E-7	0.187988	-2.31537E-4	8.01086E-5	0.187988	-2.4762E-4	8.32214E-5	0.187988	-3.46405E-4	9.51843E-5	0.187988	-4.43176E-4	1.08368E-4	0.187988	-4.79889E-4	1.12396E-4
0.19043	1.35681E-5	4.4342E-7	0.19043	-2.24701E-4	7.86133E-5	0.19043	-2.40265E-4	8.09326E-5	0.19043	-3.37921E-4	9.49707E-5	0.19043	-4.31976E-4	1.05194E-4	0.19043	-4.67194E-4	1.09589E-4
0.192871	1.93298E-5	7.17773E-7	0.192871	-2.16492E-4	7.79724E-5	0.192871	-2.31873E-4	8.01086E-5	0.192871	-3.28491E-4	9.39941E-5	0.192871	-4.20502E-4	1.03699E-4	0.192871	-4.54071E-4	1.0675E-4
0.195313	2.49115E-5	4.15039E-7	0.195313	-2.09198E-4	7.65076E-5	0.195313	-2.2403E-4	7.78198E-5	0.195313	-3.18787E-4	9.07593E-5	0.195313	-4.08447E-4	1.00098E-4	0.195313	-4.4046E-4	1.02142E-4
0.197754	3.09418E-5	7.40662E-7	0.197754	-2.01019E-4	7.59277E-5	0.197754	-2.16156E-4	7.80029E-5	0.197754	-3.08899E-4	8.82263E-5	0.197754	-3.96515E-4	9.70459E-5	0.197754	-4.2868E-4	1.04065E-4
0.200195	3.70117E-5	4.00085E-7	0.200195	-1.93665E-4	7.51953E-5	0.200195	-2.08374E-4	7.73315E-5	0.200195	-2.98431E-4	8.53882E-5	0.200195	-3.84277E-4	9.47571E-5	0.200195	-4.16901E-4	1.00433E-4
0.202637	4.32068E-5	7.17468E-7	0.202637	-1.86401E-4	7.62329E-5	0.202637	-2.00531E-4	7.68433E-5	0.202637	-2.89673E-4	8.49304E-5	0.202637	-3.71704E-4	9.06982E-5	0.202637	-4.03931E-4	9.86328E-5
0.205078	4.95605E-5	4.62646E-7	0.205078	-1.78589E-4	7.53479E-5	0.205078	-1.91956E-4	7.4707E-5	0.205078	-2.79175E-4	8.28552E-5	0.205078	-3.59192E-4	8.87451E-5	0.205078	-3.91479E-4	9.32617E-5
0.20752	5.58777E-5	6.81152E-7	0.20752	-1.71234E-4	7.48901E-5	0.20752	-1.84296E-4	7.37915E-5	0.20752	-2.69562E-4	8.00781E-5	0.20752	-3.48022E-4	8.72498E-5	0.20752	-3.77411E-4	9.01489E-5
0.209961	6.27136E-5	5.33447E-7	0.209961	-1.62567E-4	7.28149E-5	0.209961	-1.74835E-4	7.1228E-5	0.209961	-2.59125E-4	7.85522E-5	0.209961	-3.35175E-4	8.60291E-5	0.209961	-3.65387E-4	8.78601E-5
0.212402	6.90918E-5	6.01196E-7	0.212402	-1.55243E-4	7.16248E-5	0.212402	-1.67419E-4	6.99158E-5	0.212402	-2.50702E-4	7.74231E-5	0.212402	-3.25104E-4	8.30994E-5	0.212402	-3.52234E-4	8.61816E-5
0.214844	7.61719E-5	5.91125E-7	0.214844	-1.46454E-4	6.9519E-5	0.214844	-1.58417E-4	6.88782E-5	0.214844	-2.39563E-4	7.4585E-5	0.214844	-3.12805E-4	8.09631E-5	0.214844	-3.4024E-4	8.34351E-5
0.217285	8.26416E-5	5.44128E-7	0.217285	-1.39587E-4	6.8573E-5	0.217285	-1.51154E-4	6.74744E-5	0.217285	-2.30713E-4	7.2113E-5	0.217285	-3.01971E-4	7.78809E-5	0.217285	-3.27759E-4	8.17566E-5
0.219727	8.99353E-5	6.61621E-7	0.219727	-1.30737E-4	6.72913E-5	0.219727	-1.41907E-4	6.65588E-5	0.219727	-2.1991E-4	7.0343E-5	0.219727	-2.89581E-4	7.50122E-5	0.219727	-3.14636E-4	7.69653E-5
0.222168	9.65576E-5	5.07507E-7	0.222168	-1.2381E-4	6.56128E-5	0.222168	-1.34613E-4	6.46973E-5	0.222168	-2.10663E-4	6.73218E-5	0.222168	-2.78442E-4	7.24792E-5	0.222168	-3.01849E-4	7.39441E-5
0.224609	1.0376E-4	7.04651E-7	0.224609	-1.15326E-4	6.45447E-5	0.224609	-1.25702E-4	6.35071E-5	0.224609	-2.01019E-4	6.60706E-5	0.224609	-2.67761E-4	7.13501E-5	0.224609	-2.89734E-4	7.19299E-5
0.227051	1.10596E-4	4.45862E-7	0.227051	-1.08154E-4	6.25E-5	0.227051	-1.18195E-4	6.12793E-5	0.227051	-1.91376E-4	6.3324E-5	0.227051	-2.56775E-4	6.87256E-5	0.227051	-2.79877E-4	7.25403E-5
0.229492	1.17767E-4	7.62329E-7	0.229492	-9.9884E-5	6.14319E-5	0.229492	-1.1026E-4	6.12183E-5	0.229492	-1.82465E-4	6.2561E-5	0.229492	-2.46124E-4	6.62231E-5	0.229492	-2.68066E-4	6.93665E-5
0.231934	1.24725E-4	4.27551E-7	0.231934	-9.26819E-5	5.92041E-5	0.231934	-1.02692E-4	5.94482E-5	0.231934	-1.72943E-4	5.98145E-5	0.231934	-2.34436E-4	6.25305E-5	0.231934	-2.58087E-4	6.67419E-5
0.234375	1.31744E-4	7.76367E-7	0.234375	-8.54797E-5	5.93262E-5	0.234375	-9.51538E-5	5.86853E-5	0.234375	-1.64063E-4	5.74646E-5	0.234375	-2.24457E-4	6.10657E-5	0.234375	-2.46338E-4	6.43616E-5
0.236816	1.38763E-4	4.43115E-7	0.236816	-7.8186E-5	5.70374E-5	0.236816	-8.72803E-5	5.61523E-5	0.236816	-1.54999E-4	5.62134E-5	0.236816	-2.13531E-4	5.87158E-5	0.236816	-2.36298E-4	6.18591E-5
0.239258	1.45569E-4	7.39136E-7	0.239258	-7.13196E-5	5.6366E-5	0.239258	-8.02307E-5	5.4657E-5	0.239258	-1.47278E-4	5.48096E-5	0.239258	-2.03949E-4	5.6488E-5	0.239258	-2.24609E-4	5.91736E-5
0.241699	1.52588E-4	5.14221E-7	0.241699	-6.38733E-5	5.3894E-5	0.241699	-7.25403E-5	5.23071E-5	0.241699	-1.38031E-4	5.20935E-5	0.241699	-1.92322E-4	5.28259E-5	0.241699	-2.14691E-4	5.65186E-5
0.244141	1.58905E-4	6.80237E-7	0.244141	-5.78003E-5	5.27039E-5	0.244141	-6.67114E-5	5.18799E-5	0.244141	-1.31073E-4	5.04761E-5	0.244141	-1.83655E-4	5.16052E-5	0.244141	-2.03461E-4	5.41077E-5
0.246582	1.65863E-4	5.92957E-7	0.246582	-5.06287E-5	5.05981E-5	0.246582	-5.9082E-5	4.99878E-5	0.246582	-1.21887E-4	4.80042E-5	0.246582	-1.73431E-4	5.02625E-5	0.246582	-1.93512E-4	5.1239E-5
0.249023	1.71936E-4	6.17065E-7	0.249023	-4.53613E-5	4.94995E-5	0.249023	-5.36194E-5	4.83704E-5	0.249023	-1.15143E-4	4.54987E-5	0.249023	-1.64886E-4	4.776E-5	0.249023	-1.83167E-4	4.98657E-5
0.251465	1.78711E-4	6.48499E-7	0.251465	-3.86536E-5	4.80347E-5	0.251465	-4.63165E-5	4.65393E-5	0.251465	-1.06812E-4	4.39728E-5	0.251465	-1.55121E-4	4.58771E-5	0.251465	-1.73828E-4	4.67834E-5
0.253906	1.84326E-4	5.7373E-7	0.253906	-3.40454E-5	4.67773E-5	0.253906	-4.13422E-5	4.42444E-5	0.253906	-1.00006E-4	4.11804E-5	0.253906	-1.46576E-4	4.29108E-5	0.253906	-1.64368E-4	4.56543E-5
0.256348	1.90735E-4	7.1106E-7	0.256348	-2.78564E-5	4.54102E-5	0.256348	-3.47473E-5	4.27399E-5	0.256348	-9.25903E-5	4.01764E-5	0.256348	-1.37573E-4	4.15924E-5	0.256348	-1.54907E-4	4.28802E-5
0.258789	1.96136E-4	5.23071E-7	0.258789	-2.3526E-5	4.35242E-5	0.258789	-3.04932E-5	4.12201E-5	0.258789	-8.58154E-5	3.7146E-5	0.258789	-1.29517E-4	3.91663E-5	0.258789	-1.46179E-4	4.14703E-5
0.26123	2.01874E-4	7.6355E-7	0.26123	-1.80115E-5	4.20319E-5	0.26123	-2.49268E-5	4.04602E-5	0.26123	-7.91016E-5	3.60138E-5	0.26123	-1.21429E-4	3.78448E-5	0.26123	-1.36871E-4	3.88214E-5
0.263672	2.06848E-4	4.6936E-7	0.263672	-1.4209E-5	3.95081E-5	0.263672	-2.07489E-5	3.8269E-5	0.263672	-7.28455E-5	3.37891E-5	0.263672	-1.13464E-4	3.51685E-5	0.263672	-1.28876E-4	3.70331E-5
0.266113	2.11945E-4	8.17566E-7	0.266113	-9.80835E-6	3.87085E-5	0.266113	-1.60706E-5	3.73627E-5	0.266113	-6.70166E-5	3.26111E-5	0.266113	-1.06018E-4	3.367E-5	0.266113	-1.19965E-4	3.5202E-5
0.268555	2.16614E-4	4.74548E-7	0.268555	-6.23474E-6	3.62518E-5	0.268555	-1.20209E-5	3.46527E-5	0.268555	-6.08826E-5	3.03833E-5	0.268555	-9.83887E-5	3.17596E-5	0.268555	-1.12701E-4	3.30841E-5
0.270996	2.20947E-4	8.25195E-7	0.270996	-2.59613E-6	3.50281E-5	0.270996	-8.38623E-6	3.34991E-5	0.270996	-5.60303E-5	2.95319E-5	0.270996	-9.21936E-5	3.05481E-5	0.270996	-1.04309E-4	3.15796E-5
0.273438	2.25037E-4	5.20935E-7	0.273438	6.35071E-7	3.24677E-5	0.273438	-4.97437E-6	3.16071E-5	0.273438	-5.05066E-5	2.75696E-5	0.273438	-8.48999E-5	2.85675E-5	0.273438	-9.78394E-5	2.95197E-5
0.275879	2.28607E-4	7.62939E-7	0.275879	3.38318E-6	3.12836E-5	0.275879	-2.26685E-6	3.08624E-5	0.275879	-4.64233E-5	2.61658E-5	0.275879	-7.91321E-5	2.67426E-5	0.275879	-9.0271E-5	2.8772E-5
0.27832	2.32147E-4	5.9082E-7	0.27832	6.17676E-6	2.91046E-5	0.27832	8.82874E-7	2.87445E-5	0.27832	-4.13361E-5	2.46613E-5	0.27832	-7.25708E-5	2.59857E-5	0.27832	-8.44116E-5	2.68036E-5
0.280762	2.34802E-4	6.93359E-7	0.280762	7.99561E-6	2.80853E-5	0.280762	2.72766E-6	2.76489E-5	0.280762	-3.79883E-5	2.31323E-5	0.280762	-6.72302E-5	2.34741E-5	0.280762	-7.77893E-5	2.56866E-5
0.283203	2.3761E-4	6.6864E-7	0.283203	1.02356E-5	2.66602E-5	0.283203	5.40466E-6	2.58087E-5	0.283203	-3.36243E-5	2.23297E-5	0.283203	-6.0791E-5	2.2168E-5	0.283203	-7.22656E-5	2.37091E-5
0.285645	2.3938E-4	6.53076E-7	0.285645	1.13037E-5	2.5589E-5	0.285645	6.48499E-6	2.44049E-5	0.285645	-3.078E-5	2.04224E-5	0.285645	-5.61829E-5	2.09351E-5	0.285645	-6.604E-5	2.28333E-5
0.288086	2.41486E-4	7.23572E-7	0.288086	1.32782E-5	2.42554E-5	0.288086	8.6853E-6	2.34406E-5	0.288086	-2.68036E-5	1.92963E-5	0.288086	-5.09338E-5	2.0282E-5	0.288086	-6.09741E-5	2.10236E-5
0.290527	2.42371E-4	6.10352E-7	0.290527	1.37573E-5	2.26807E-5	0.290527	9.13696E-6	2.19879E-5	0.290527	-2.43774E-5	1.78864E-5	0.290527	-4.68903E-5	1.88263E-5	0.290527	-5.61829E-5	2.07123E-5
0.292969	2.4353E-4	7.86743E-7	0.292969	1.52802E-5	2.1286E-5	0.292969	1.08459E-5	2.10449E-5	0.292969	-2.12952E-5	1.75354E-5	0.292969	-4.22699E-5	1.76544E-5	0.292969	-5.13916E-5	1.88477E-5
0.29541	2.43744E-4	5.62439E-7	0.29541	1.5329E-5	1.9516E-5	0.29541	1.10016E-5	1.93665E-5	0.29541	-1.90063E-5	1.56097E-5	0.29541	-3.82965E-5	1.60736E-5	0.29541	-4.7052E-5	1.80908E-5
0.297852	2.43988E-4	8.45337E-7	0.297852	1.62659E-5	1.90216E-5	0.297852	1.21765E-5	1.85822E-5	0.297852	-1.65222E-5	1.53381E-5	0.297852	-3.46039E-5	1.61743E-5	0.297852	-4.25629E-5	1.67023E-5
0.300293	2.43408E-4	5.18799E-7	0.300293	1.60217E-5	1.78101E-5	0.300293	1.2146E-5	1.68121E-5	0.300293	-1.44714E-5	1.36902E-5	0.300293	-3.13904E-5	1.49109E-5	0.300293	-3.89374E-5	1.59302E-5
0.302734	2.42706E-4	8.6853E-7	0.302734	1.64917E-5	1.7514E-5	0.302734	1.26862E-5	1.65405E-5	0.302734	-1.25793E-5	1.32751E-5	0.302734	-2.85553E-5	1.41663E-5	0.302734	-3.47351E-5	1.48712E-5
0.305176	2.41455E-4	5.33447E-7	0.305176	1.61469E-5	1.59088E-5	0.305176	1.25824E-5	1.492E-5	0.305176	-1.0675E-5	1.20483E-5	0.305176	-2.54944E-5	1.31226E-5	0.305176	-3.16864E-5	1.38397E-5
0.307617	2.3999E-4	8.44727E-7	0.307617	1.62872E-5	1.54114E-5	0.307617	1.28357E-5	1.47186E-5	0.307617	-9.24377E-6	1.15814E-5	0.307617	-2.2937E-5	1.23413E-5	0.307617	-2.78137E-5	1.33057E-5
0.310059	2.38098E-4	5.896E-7	0.310059	1.58203E-5	1.3678E-5	0.310059	1.26038E-5	1.30035E-5	0.310059	-7.5592E-6	1.08521E-5	0.310059	-2.00562E-5	1.16516E-5	0.310059	-2.53235E-5	1.21216E-5
0.3125	2.35901E-4	7.96509E-7	0.3125	1.56433E-5	1.34003E-5	0.3125	1.26495E-5	1.26526E-5	0.3125	-6.53381E-6	9.9762E-6	0.3125	-1.80267E-5	1.08582E-5	0.3125	-2.19971E-5	1.1969E-5
0.314941	2.33521E-4	6.73218E-7	0.314941	1.51093E-5	1.2265E-5	0.314941	1.23566E-5	1.1377E-5	0.314941	-4.89502E-6	9.5459E-6	0.314941	-1.54266E-5	1.04675E-5	0.314941	-1.98212E-5	1.08368E-5
0.317383	2.30591E-4	7.22961E-7	0.317383	1.46881E-5	1.18622E-5	0.317383	1.20667E-5	1.09467E-5	0.317383	-4.29993E-6	8.64868E-6	0.317383	-1.38733E-5	9.58252E-6	0.317383	-1.69525E-5	1.07697E-5
0.319824	2.27844E-4	7.41882E-7	0.319824	1.42303E-5	1.08673E-5	0.319824	1.1911E-5	1.01685E-5	0.319824	-2.77344E-6	8.54187E-6	0.319824	-1.14746E-5	9.39636E-6	0.319824	-1.51306E-5	9.43604E-6
0.322266	2.24426E-4	6.80237E-7	0.322266	1.36261E-5	1.01013E-5	0.322266	1.13556E-5	9.38416E-6	0.322266	-2.38342E-6	7.34558E-6	0.322266	-1.02142E-5	8.38318E-6	0.322266	-1.27289E-5	9.71069E-6
0.324707	2.21375E-4	7.77893E-7	0.324707	1.32874E-5	9.42993E-6	0.324707	1.1319E-5	8.99658E-6	0.324707	-1.09131E-6	7.61719E-6	0.324707	-8.13293E-6	8.46558E-6	0.324707	-1.12E-5	8.67004E-6
0.327148	2.17651E-4	6.38428E-7	0.327148	1.25671E-5	8.68835E-6	0.327148	1.0672E-5	8.06885E-6	0.327148	-7.62634E-7	6.44226E-6	0.327148	-7.00684E-6	7.41577E-6	0.327148	-9.05762E-6	8.63342E-6
0.32959	2.14325E-4	8.45032E-7	0.32959	1.2381E-5	8.40759E-6	0.32959	1.07971E-5	7.90405E-6	0.32959	3.69263E-7	6.6864E-6	0.32959	-5.22461E-6	7.57446E-6	0.32959	-7.59888E-6	7.74231E-6
0.332031	2.10541E-4	5.74646E-7	0.332031	1.14838E-5	7.36389E-6	0.332031	1.00128E-5	6.9397E-6	0.332031	5.73425E-7	5.64575E-6	0.332031	-4.34265E-6	6.57043E-6	0.332031	-5.9967E-6	7.74231E-6
0.334473	2.07092E-4	9.06067E-7	0.334473	1.1499E-5	7.31812E-6	0.334473	1.01563E-5	7.13196E-6	0.334473	1.57166E-6	5.92957E-6	0.334473	-2.86041E-6	6.74438E-6	0.334473	-4.64783E-6	7.20215E-6
0.336914	2.03278E-4	5.52368E-7	0.336914	1.06293E-5	6.34155E-6	0.336914	9.38721E-6	5.96619E-6	0.336914	1.69708E-6	5.15442E-6	0.336914	-2.08405E-6	6.10352E-6	0.336914	-3.41339E-6	6.76575E-6
0.339355	1.99829E-4	9.1095E-7	0.339355	1.06598E-5	6.53076E-6	0.339355	9.57947E-6	6.25305E-6	0.339355	2.50122E-6	5.21851E-6	0.339355	-8.89893E-7	6.01196E-6	0.339355	-2.03857E-6	6.71082E-6
0.341797	1.95953E-4	5.78918E-7	0.341797	9.8175E-6	5.47791E-6	0.341797	8.79822E-6	5.15747E-6	0.341797	2.67365E-6	4.7699E-6	0.341797	-1.73035E-7	5.70984E-6	0.341797	-1.27502E-6	6.08826E-6
0.344238	1.92566E-4	8.57849E-7	0.344238	9.92126E-6	5.76782E-6	0.344238	9.04846E-6	5.50232E-6	0.344238	3.20618E-6	4.50745E-6	0.344238	7.07092E-7	5.33752E-6	0.344238	1.1261E-7	6.35376E-6
