Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
-0.161590576171875;88.3300027769882;-3.19183349609375E-05;-0.161468505859375;2;1534;;
-0.1605224609375;88.3834087768533;-3.17413330078125E-05;-0.160369873046875;2;1535;;
-0.159454345703125;88.4368147767185;-3.1549072265625E-05;-0.1593017578125;2;1536;;
-0.15838623046875;88.4902207765837;-3.13568115234375E-05;-0.158233642578125;2;1537;;
-0.157318115234375;88.5436267764488;-3.11767578125E-05;-0.157196044921875;2;1538;;
-0.15625;88.597032776314;-3.10394287109375E-05;-0.1561279296875;2;1539;;
-0.155181884765625;88.6504387761792;-3.08380126953125E-05;-0.155059814453125;2;1540;;
-0.15411376953125;88.7038447760443;-3.0657958984375E-05;-0.15399169921875;2;1541;;
-0.153045654296875;88.7572507759095;-3.0487060546875E-05;-0.152923583984375;2;1542;;
-0.1519775390625;88.8106567757746;-3.03192138671875E-05;-0.151885986328125;2;1543;;
-0.150909423828125;88.8640627756398;-3.01666259765625E-05;-0.150787353515625;2;1544;;
-0.14984130859375;88.917468775505;-3.00262451171875E-05;-0.14971923828125;2;1545;;
-0.148773193359375;88.9708747753701;-2.987060546875E-05;-0.148712158203125;2;1546;;
-0.147705078125;89.0242807752353;-2.97149658203125E-05;-0.1475830078125;2;1547;;
-0.146636962890625;89.0776867751005;-2.95684814453125E-05;-0.146484375;2;1548;;
-0.14556884765625;89.1310927749656;-2.94281005859375E-05;-0.145477294921875;2;1549;;
-0.144500732421875;89.1844987748308;-2.9290771484375E-05;-0.1444091796875;2;1550;;
-0.1434326171875;89.2379047746959;-2.91046142578125E-05;-0.143310546875;2;1551;;
-0.142364501953125;89.2913107745611;-2.8985595703125E-05;-0.142242431640625;2;1552;;
-0.14129638671875;89.3447167744263;-2.8857421875E-05;-0.14117431640625;2;1553;;
-0.140228271484375;89.3981227742914;-2.8717041015625E-05;-0.140167236328125;2;1554;;
-0.13916015625;89.4515287741566;-2.85888671875E-05;-0.139068603515625;2;1555;;
-0.138092041015625;89.5049347740218;-2.8436279296875E-05;-0.13800048828125;2;1556;;
-0.13702392578125;89.5583407738869;-2.8326416015625E-05;-0.13690185546875;2;1557;;
-0.135955810546875;89.6117467737521;-2.81951904296875E-05;-0.1358642578125;2;1558;;
-0.1348876953125;89.6651527736173;-2.8070068359375E-05;-0.134765625;2;1559;;
-0.133819580078125;89.7185587734824;-2.7960205078125E-05;-0.133697509765625;2;1560;;
